7.845705988E+01,5.634903564E+02
8.105620464E+00,-8.502641320E-01
3.590099771E+00,1.587519932E+01
-2.360000000E-02,1.860758960E-01
-3.130000000E-02,-3.718422000E-02
-3.450000000E-02,-5.676081000E-02
4.580000000E-04,-4.967350000E-06
4.980000000E-04,-1.735431000E-03
3.230000000E-05,5.947520000E-04
1.060000000E-04,5.986630000E-04
